filename,mcd_dB
KAS_M_WIKI_00381.wav,3.3176
KAS_M_WIKI_00384.wav,2.8217
KAS_M_WIKI_00388.wav,3.0423
KAS_M_WIKI_00389.wav,3.0578
KAS_M_WIKI_00392.wav,2.8140
KAS_M_WIKI_00418.wav,3.4692
KAS_M_WIKI_00420.wav,2.7802
KAS_M_WIKI_00437.wav,3.0149
KAS_M_WIKI_00441.wav,2.8377
KAS_M_WIKI_00443.wav,3.0821
KAS_M_WIKI_00444.wav,3.1595
KAS_M_WIKI_00462.wav,2.8094
KAS_M_WIKI_00488.wav,2.8219
KAS_M_WIKI_00500.wav,3.1768
KAS_M_WIKI_00510.wav,3.0260
KAS_M_WIKI_00539.wav,3.4421
KAS_M_WIKI_00550.wav,3.0247
KAS_M_WIKI_00553.wav,3.1821
KAS_M_WIKI_00568.wav,3.3050
KAS_M_WIKI_00584.wav,3.0666
KAS_M_WIKI_00585.wav,3.2322
KAS_M_WIKI_00591.wav,2.9291
KAS_M_WIKI_00609.wav,2.9076
KAS_M_WIKI_00620.wav,3.1433
KAS_M_WIKI_00624.wav,2.8679
KAS_M_WIKI_00636.wav,3.1029
KAS_M_WIKI_00651.wav,3.1637
KAS_M_WIKI_00657.wav,3.3367
KAS_M_WIKI_00670.wav,3.1790
KAS_M_WIKI_00672.wav,3.3729
KAS_M_WIKI_00673.wav,3.1523
KAS_M_WIKI_00678.wav,3.3347
KAS_M_WIKI_00688.wav,2.9759
KAS_M_WIKI_00708.wav,3.1341
KAS_M_WIKI_00712.wav,3.2354
KAS_M_WIKI_00716.wav,3.0533
KAS_M_WIKI_00732.wav,3.2970
KAS_M_WIKI_00749.wav,3.1255
KAS_M_WIKI_00760.wav,2.9615
KAS_M_WIKI_00770.wav,3.0612
KAS_M_WIKI_00787.wav,3.0740
KAS_M_WIKI_00796.wav,2.9907
KAS_M_WIKI_00825.wav,3.2397
KAS_M_WIKI_00837.wav,2.8711
KAS_M_WIKI_00843.wav,2.9586
KAS_M_WIKI_00849.wav,2.9216
KAS_M_WIKI_00852.wav,3.1354
KAS_M_WIKI_00862.wav,3.0177
KAS_M_WIKI_00884.wav,3.3440
KAS_M_WIKI_00896.wav,3.0671
KAS_M_WIKI_00897.wav,3.0858
KAS_M_WIKI_00934.wav,3.3057
KAS_M_WIKI_00949.wav,3.4774
KAS_M_WIKI_00959.wav,3.3110
KAS_M_WIKI_00967.wav,3.1624
KAS_M_WIKI_00969.wav,3.0835
KAS_M_WIKI_00981.wav,3.2393
KAS_M_WIKI_00986.wav,3.1159
KAS_M_WIKI_00994.wav,3.2327
KAS_M_WIKI_01006.wav,3.2364
KAS_M_WIKI_01009.wav,3.2227
KAS_M_WIKI_01015.wav,3.4867
KAS_M_WIKI_01020.wav,3.3795
KAS_M_WIKI_01021.wav,3.1365
KAS_M_WIKI_01025.wav,3.5894
KAS_M_WIKI_01027.wav,3.5643
KAS_M_WIKI_01035.wav,3.3485
KAS_M_WIKI_01039.wav,3.1451
KAS_M_WIKI_01042.wav,3.0057
KAS_M_WIKI_01048.wav,3.0441
KAS_M_WIKI_01062.wav,3.2988
KAS_M_WIKI_01073.wav,3.4464
KAS_M_WIKI_01076.wav,3.4345
KAS_M_WIKI_01124.wav,3.0959
KAS_M_WIKI_01133.wav,3.3564
KAS_M_WIKI_01134.wav,2.9375
KAS_M_WIKI_01138.wav,2.8092
KAS_M_WIKI_01139.wav,3.0058
KAS_M_WIKI_01148.wav,3.1669
KAS_M_WIKI_01152.wav,3.4743
KAS_M_WIKI_01158.wav,2.9464
KAS_M_WIKI_01160.wav,3.2548
KAS_M_WIKI_01161.wav,3.0361
KAS_M_WIKI_01169.wav,3.1287
KAS_M_WIKI_01182.wav,2.9004
KAS_M_WIKI_01195.wav,3.2794
KAS_M_WIKI_01198.wav,3.2411
KAS_M_WIKI_01206.wav,3.2207
KAS_M_WIKI_01237.wav,3.0616
KAS_M_WIKI_01272.wav,3.1386
KAS_M_WIKI_01287.wav,2.8792
KAS_M_WIKI_01290.wav,3.0501
KAS_M_WIKI_01300.wav,2.8473
KAS_M_WIKI_01301.wav,3.2069
KAS_M_WIKI_01302.wav,3.2071
KAS_M_WIKI_01317.wav,3.2949
KAS_M_WIKI_01322.wav,3.3709
KAS_M_WIKI_01330.wav,3.4183
KAS_M_WIKI_01341.wav,3.2435
KAS_M_WIKI_01356.wav,3.3261
KAS_M_WIKI_01385.wav,3.3826
KAS_M_WIKI_01390.wav,3.1685
KAS_M_WIKI_01393.wav,2.8802
KAS_M_WIKI_01418.wav,3.0916
KAS_M_WIKI_01435.wav,3.2774
KAS_M_WIKI_01474.wav,3.0645
KAS_M_WIKI_01487.wav,3.2000
KAS_M_WIKI_01489.wav,2.9029
KAS_M_WIKI_01498.wav,3.0799
KAS_M_WIKI_01508.wav,3.2172
KAS_M_WIKI_01511.wav,3.0104
KAS_M_WIKI_01516.wav,2.9305
KAS_M_WIKI_01523.wav,3.6055
KAS_M_WIKI_01525.wav,2.8122
KAS_M_WIKI_01532.wav,3.0686
KAS_M_WIKI_01549.wav,3.3329
KAS_M_WIKI_01559.wav,2.9104
KAS_M_WIKI_01563.wav,3.1883
KAS_M_WIKI_01575.wav,3.1563
KAS_M_WIKI_01577.wav,3.2140
KAS_M_WIKI_01580.wav,3.1360
KAS_M_WIKI_01582.wav,3.2342
KAS_M_WIKI_01584.wav,3.1721
KAS_M_WIKI_01588.wav,3.5338
KAS_M_WIKI_01595.wav,3.4052
KAS_M_WIKI_01605.wav,3.5489
KAS_M_WIKI_01610.wav,3.3449
KAS_M_WIKI_01619.wav,3.0057
KAS_M_WIKI_01629.wav,3.2758
KAS_M_WIKI_01658.wav,2.9497
KAS_M_WIKI_01664.wav,3.1390
KAS_M_WIKI_01672.wav,3.0573
KAS_M_WIKI_01682.wav,2.9710
KAS_M_WIKI_01684.wav,3.2268
KAS_M_WIKI_01696.wav,2.9945
KAS_M_WIKI_01710.wav,3.1563
KAS_M_WIKI_01718.wav,3.5327
KAS_M_WIKI_01732.wav,3.2701
KAS_M_WIKI_01739.wav,3.1867
KAS_M_WIKI_01740.wav,3.1477
KAS_M_WIKI_01752.wav,3.2775
KAS_M_WIKI_01758.wav,3.4605
KAS_M_WIKI_01805.wav,3.2717
KAS_M_WIKI_01806.wav,2.9637
KAS_M_WIKI_01807.wav,2.9328
KAS_M_WIKI_01821.wav,3.2168
KAS_M_WIKI_01836.wav,3.2758
KAS_M_WIKI_01845.wav,3.0760
KAS_M_WIKI_01874.wav,3.1286
KAS_M_WIKI_01875.wav,3.7695
KAS_M_WIKI_01884.wav,3.3874
KAS_M_WIKI_01905.wav,3.2440
KAS_M_WIKI_01915.wav,3.0709
KAS_M_WIKI_01918.wav,3.3899
KAS_M_WIKI_01923.wav,3.4379
KAS_M_WIKI_01938.wav,3.2496
KAS_M_WIKI_01943.wav,3.4745
KAS_M_WIKI_01945.wav,3.2957
KAS_M_WIKI_01953.wav,3.3710
KAS_M_WIKI_01957.wav,3.2023
KAS_M_WIKI_01972.wav,3.2686
KAS_M_WIKI_01974.wav,3.1082
KAS_M_WIKI_01983.wav,2.9936
KAS_M_WIKI_01996.wav,3.2473
KAS_M_WIKI_02008.wav,3.0241
KAS_M_WIKI_02010.wav,3.0195
KAS_M_WIKI_02042.wav,3.1060
KAS_M_WIKI_02043.wav,3.2046
KAS_M_WIKI_02044.wav,3.1522
KAS_M_WIKI_02054.wav,3.2548
KAS_M_WIKI_02056.wav,3.2041
KAS_M_WIKI_02058.wav,3.4257
KAS_M_WIKI_02081.wav,3.1332
KAS_M_WIKI_02093.wav,3.2170
KAS_M_WIKI_02094.wav,3.1971
KAS_M_WIKI_02102.wav,3.0796
KAS_M_WIKI_02110.wav,2.8986
KAS_M_WIKI_02111.wav,3.1524
KAS_M_WIKI_02147.wav,2.9534
KAS_M_WIKI_02156.wav,3.0742
KAS_M_WIKI_02171.wav,2.8357
KAS_M_WIKI_02180.wav,2.9333
KAS_M_WIKI_02190.wav,2.9187
KAS_M_WIKI_02201.wav,2.7698
KAS_M_WIKI_02204.wav,3.0641
KAS_M_WIKI_02217.wav,3.1937
KAS_M_WIKI_02232.wav,2.9907
KAS_M_WIKI_02241.wav,3.0444
KAS_M_WIKI_02248.wav,3.0163
KAS_M_WIKI_02251.wav,2.9818
KAS_M_WIKI_02286.wav,2.8184
KAS_M_WIKI_02299.wav,2.9890
KAS_M_WIKI_02310.wav,3.0208
KAS_M_WIKI_02333.wav,2.9587
KAS_M_WIKI_02360.wav,2.9302
KAS_M_WIKI_02361.wav,3.0346
KAS_M_WIKI_02367.wav,2.9572
KAS_M_WIKI_02371.wav,3.0205
KAS_M_WIKI_02376.wav,3.0936
KAS_M_WIKI_02383.wav,2.9282
KAS_M_WIKI_02393.wav,3.1409
KAS_M_WIKI_02404.wav,2.9552
KAS_M_WIKI_02409.wav,3.0672
KAS_M_WIKI_02418.wav,3.0505
KAS_M_WIKI_02420.wav,3.0611
KAS_M_WIKI_02432.wav,2.9287
KAS_M_WIKI_02442.wav,3.0323
KAS_M_WIKI_02452.wav,2.9806
KAS_M_WIKI_02453.wav,2.8505
KAS_M_WIKI_02482.wav,3.1933
KAS_M_WIKI_02496.wav,3.4257
KAS_M_WIKI_02498.wav,3.1497
KAS_M_WIKI_02512.wav,3.0508
KAS_M_WIKI_02516.wav,2.8026
KAS_M_WIKI_02545.wav,3.1951
KAS_M_WIKI_02554.wav,3.0763
KAS_M_WIKI_02558.wav,3.0229
KAS_M_WIKI_02569.wav,3.0373
KAS_M_WIKI_02576.wav,2.7551
KAS_M_WIKI_02619.wav,3.0194
KAS_M_WIKI_02624.wav,2.8111
KAS_M_WIKI_02627.wav,3.2161
KAS_M_WIKI_02655.wav,2.9525
KAS_M_WIKI_02663.wav,2.8887
KAS_M_WIKI_02680.wav,3.2241
KAS_M_WIKI_02683.wav,3.0177
KAS_M_WIKI_02687.wav,3.0018
KAS_M_WIKI_02692.wav,2.7828
KAS_M_WIKI_02693.wav,3.1884
KAS_M_WIKI_02737.wav,3.1601
KAS_M_WIKI_02739.wav,2.9355
KAS_M_WIKI_02754.wav,2.8674
KAS_M_WIKI_02761.wav,2.9054
KAS_M_WIKI_02765.wav,3.2425
KAS_M_WIKI_02770.wav,2.9552
KAS_M_WIKI_02786.wav,2.9229
KAS_M_WIKI_02788.wav,2.8927
KAS_M_WIKI_02798.wav,2.9213
KAS_M_WIKI_02809.wav,2.8494
KAS_M_WIKI_02839.wav,2.8836
KAS_M_WIKI_02843.wav,3.0218
KAS_M_WIKI_02845.wav,3.1667
KAS_M_WIKI_02851.wav,2.9194
KAS_M_WIKI_02853.wav,2.9592
KAS_M_WIKI_02861.wav,2.9321
KAS_M_WIKI_02862.wav,2.8124
KAS_M_WIKI_02864.wav,3.0949
KAS_M_WIKI_02888.wav,2.9367
KAS_M_WIKI_02889.wav,2.7483
KAS_M_WIKI_02891.wav,2.8169
KAS_M_WIKI_02916.wav,3.0324
KAS_M_WIKI_02917.wav,2.9222
KAS_M_WIKI_02939.wav,2.7927
KAS_M_WIKI_02946.wav,3.1772
KAS_M_WIKI_02958.wav,3.0945
KAS_M_WIKI_02975.wav,3.2578
KAS_M_WIKI_02991.wav,3.1747
KAS_M_WIKI_03011.wav,3.2522
KAS_M_WIKI_03014.wav,3.1807
KAS_M_WIKI_03043.wav,2.9169
KAS_M_WIKI_03045.wav,2.9744
KAS_M_WIKI_03051.wav,2.9201
KAS_M_WIKI_03054.wav,3.0792
KAS_M_WIKI_03059.wav,2.9443
KAS_M_WIKI_03061.wav,3.0840
KAS_M_WIKI_03078.wav,3.0879
KAS_M_WIKI_03085.wav,3.2754
KAS_M_WIKI_03118.wav,2.8674
KAS_M_WIKI_03131.wav,2.9411
KAS_M_WIKI_03159.wav,3.4745
KAS_M_WIKI_03182.wav,3.3809
KAS_M_WIKI_03195.wav,2.9677
KAS_M_WIKI_03199.wav,2.9547
KAS_M_WIKI_03206.wav,2.9813
KAS_M_WIKI_03211.wav,2.9184
KAS_M_WIKI_03212.wav,3.1738
KAS_M_WIKI_03218.wav,3.0468
KAS_M_WIKI_03229.wav,2.9833
KAS_M_WIKI_03233.wav,2.9760
KAS_M_WIKI_03240.wav,3.2650
KAS_M_WIKI_03243.wav,3.0975
KAS_M_WIKI_03257.wav,2.8973
KAS_M_WIKI_03268.wav,3.0032
KAS_M_WIKI_03273.wav,2.8219
KAS_M_WIKI_03274.wav,2.8760
KAS_M_WIKI_03287.wav,3.4594
KAS_M_WIKI_03294.wav,2.9220
KAS_M_WIKI_03303.wav,2.8798
KAS_M_WIKI_03319.wav,2.9029
KAS_M_WIKI_03322.wav,2.8692
KAS_M_WIKI_03323.wav,2.9547
KAS_M_WIKI_03324.wav,2.7007
KAS_M_WIKI_03357.wav,3.1308
KAS_M_WIKI_03359.wav,2.9075
KAS_M_WIKI_03375.wav,3.1105
KAS_M_WIKI_03384.wav,2.8135
KAS_M_WIKI_03398.wav,2.9545
KAS_M_WIKI_03410.wav,3.1230
KAS_M_WIKI_03417.wav,3.1123
KAS_M_WIKI_03434.wav,3.0640
KAS_M_WIKI_03440.wav,3.2724
KAS_M_WIKI_03453.wav,3.0536
KAS_M_WIKI_03465.wav,2.7799
KAS_M_WIKI_03471.wav,3.2212
KAS_M_WIKI_03474.wav,2.8910
KAS_M_WIKI_03478.wav,2.8504
KAS_M_WIKI_03481.wav,3.3669
KAS_M_WIKI_03487.wav,3.0196
KAS_M_WIKI_03492.wav,3.0900
KAS_M_WIKI_03497.wav,3.0444
KAS_M_WIKI_03505.wav,3.2145
KAS_M_WIKI_03514.wav,3.2238
KAS_M_WIKI_03517.wav,2.9026
KAS_M_WIKI_03529.wav,3.1634
KAS_M_WIKI_03534.wav,2.9876
KAS_M_WIKI_03548.wav,2.9300
KAS_M_WIKI_03549.wav,3.0948
KAS_M_WIKI_03560.wav,3.0338
KAS_M_WIKI_03563.wav,3.1396
KAS_M_WIKI_03568.wav,2.9239
KAS_M_WIKI_03579.wav,3.5015
KAS_M_WIKI_03581.wav,3.2662
KAS_M_WIKI_03584.wav,3.1765
KAS_M_WIKI_03597.wav,3.1338
KAS_M_WIKI_03614.wav,3.1448
KAS_M_WIKI_03616.wav,2.9098
KAS_M_WIKI_03618.wav,3.1492
KAS_M_WIKI_03619.wav,3.0333
KAS_M_WIKI_03622.wav,2.8324
KAS_M_WIKI_03629.wav,2.8594
KAS_M_WIKI_03632.wav,2.9473
KAS_M_WIKI_03652.wav,2.8495
KAS_M_WIKI_03659.wav,3.2030
KAS_M_WIKI_03672.wav,2.9474
KAS_M_WIKI_03675.wav,2.8082
KAS_M_WIKI_03678.wav,3.2152
KAS_M_WIKI_03684.wav,2.9996
KAS_M_WIKI_03704.wav,2.8866
KAS_M_WIKI_03708.wav,3.0370
KAS_M_WIKI_03713.wav,2.8971
KAS_M_WIKI_03721.wav,2.9190
KAS_M_WIKI_03724.wav,2.9053
KAS_M_WIKI_03737.wav,2.9229
KAS_M_WIKI_03746.wav,2.9760
KAS_M_WIKI_03766.wav,3.2275
KAS_M_WIKI_03773.wav,2.9220
KAS_M_WIKI_03785.wav,2.9535
KAS_M_WIKI_03786.wav,2.8267
KAS_M_WIKI_03790.wav,2.8332
KAS_M_WIKI_03805.wav,2.8890
KAS_M_WIKI_03819.wav,2.7026
KAS_M_WIKI_03822.wav,3.0945
KAS_M_WIKI_03825.wav,2.7921
KAS_M_WIKI_03837.wav,2.8274
KAS_M_WIKI_03838.wav,3.0376
KAS_M_WIKI_03839.wav,3.0450
KAS_M_WIKI_03852.wav,3.0026
KAS_M_WIKI_03859.wav,3.0054
KAS_M_WIKI_03861.wav,2.8581
